step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
1580,1580.0,202.70117496033103,25.99153560750349,-996520.1507020517,-996494.1591664442,-0.803440705950311,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1590,1590.0,201.8520508265198,25.88265592210717,-996520.0747596533,-996494.1921037312,-0.679256411796913,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1600,1600.0,199.1953809973153,25.54200210756139,-996519.7450230772,-996494.2030209696,-0.7208819600837247,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1610,1610.0,199.70318096678443,25.607115203183696,-996519.7720921286,-996494.1649769255,-0.5179855833994841,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1620,1620.0,200.1558900502764,25.66516422172404,-996519.8318723572,-996494.1667081354,-0.5020031457898466,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1630,1630.0,201.8050814883466,25.876633237602118,-996520.0955639724,-996494.2189307348,-0.6686173138050948,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1640,1640.0,194.49322995432624,24.939064673727433,-996519.1403243577,-996494.2012596839,-0.5047591720515642,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1650,1650.0,200.2348049662328,25.67528315590607,-996519.843862887,-996494.1685797311,-0.4816679893392699,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1660,1660.0,196.42371993718743,25.186603441765087,-996519.3188628496,-996494.1322594079,-0.7985172256096531,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1670,1670.0,195.6601233205948,25.088690597136434,-996519.208099442,-996494.1194088449,-0.7534023600673097,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1680,1680.0,204.2013282639796,26.183894078124723,-996520.3211892316,-996494.1372951535,-0.6123296252747388,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1690,1690.0,197.8939255913238,25.37512184881091,-996519.5030703266,-996494.1279484779,-1.0684567059774694,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1700,1700.0,206.3245322261695,26.456143764867047,-996520.5960960698,-996494.1399523049,-1.0237985871582171,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1710,1710.0,198.42464888073113,25.443174307199776,-996519.589174616,-996494.1460003088,-0.6584486932313696,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1720,1720.0,198.7083968340669,25.47955813691426,-996519.6378886001,-996494.1583304632,-0.898217345904602,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1730,1730.0,200.16288946987726,25.666061728429774,-996519.797196458,-996494.1311347296,-0.7211832330093113,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1740,1740.0,197.19622672763876,25.285658801236895,-996519.3835843814,-996494.0979255802,-0.6009576282176171,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1750,1750.0,199.06741509036806,25.525593567119447,-996519.6615469339,-996494.1359533668,-0.6891061675889028,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1760,1760.0,196.32019287278231,25.173328593302305,-996519.296237432,-996494.1229088388,-0.5578715383810298,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1770,1770.0,196.82248891561701,25.237735943113677,-996519.3296235651,-996494.0918876219,-0.7436605666043496,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1780,1780.0,201.5645408743719,25.84578970680168,-996519.9731881343,-996494.1273984275,-0.590661191405984,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1790,1790.0,197.938960466851,25.380896485149716,-996519.4614582213,-996494.0805617361,-0.509423803467587,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1800,1800.0,198.46723141230342,25.448634489588137,-996519.5064434193,-996494.0578089297,-0.8666169955582707,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1810,1810.0,204.01018032156225,26.159383965873946,-996520.2943575016,-996494.1349735357,-1.0378560894586215,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1820,1820.0,203.42742881047508,26.084660143213753,-996520.1754359029,-996494.0907757597,-0.966672553016772,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1830,1830.0,199.14455672802657,25.53548512113937,-996519.619212903,-996494.0837277818,-0.9403306270180067,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1840,1840.0,204.39922142697054,26.209269102188433,-996520.3111342378,-996494.1018651356,-1.1912470940489328,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1850,1850.0,199.2592671592024,25.550193966596446,-996519.6936560912,-996494.1434621246,-0.9800929282418539,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1860,1860.0,206.1384250131524,26.432280004556365,-996520.6185378088,-996494.1862578042,-0.987102370826731,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1870,1870.0,205.59602602985987,26.362730420097957,-996520.592126482,-996494.229396062,-0.8462846196363285,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1880,1880.0,201.01885387581345,25.775818513707414,-996520.0529866739,-996494.2771681602,-0.6419759145322205,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1890,1890.0,201.65716905387205,25.857667036206443,-996520.137473271,-996494.2798062348,-0.8594968148439769,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1900,1900.0,198.20321416724482,25.414780647215107,-996519.647259634,-996494.2324789867,-0.4107495848854348,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1910,1910.0,194.85679849791842,24.985683568503912,-996519.2048388036,-996494.2191552351,-0.6085479259975355,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1920,1920.0,196.37758266475652,25.180687449618244,-996519.3647982515,-996494.1841108019,-0.9320132845536838,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1930,1930.0,200.09281273420407,25.65707607765166,-996519.81124688,-996494.1541708023,-0.5863930629723426,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1940,1940.0,197.95386691546673,25.38280787757284,-996519.5825757785,-996494.1997679009,-0.6232159683927188,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1950,1950.0,195.85951652625081,25.114257965484036,-996519.3068271505,-996494.192569185,-1.1008408187234577,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1960,1960.0,192.29205273484163,24.656816797809316,-996518.830318132,-996494.1735013342,-0.947743494885551,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1970,1970.0,201.26772286243,25.80772995738066,-996519.960538093,-996494.1528081356,-0.728029567920545,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1980,1980.0,202.16481844432428,25.92276082370249,-996520.0575953462,-996494.1348345225,-0.9607888959748491,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1990,1990.0,199.5801883675708,25.591344369479618,-996519.7052539855,-996494.113909616,-0.8321275244688633,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2000,2000.0,203.34129820625577,26.07361597108747,-996520.1694516172,-996494.095835646,-0.5884457123687565,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2010,2010.0,196.63836526972733,25.21412652743436,-996519.3225029404,-996494.108376413,-0.6615662353431369,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2020,2020.0,202.41078039263067,25.95429950984354,-996520.081572737,-996494.1272732271,-0.6286339622816846,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2030,2030.0,200.17166400861456,25.66718685134075,-996519.8594613945,-996494.1922745431,-0.7582139625161975,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2040,2040.0,196.0111141844049,25.13369670791213,-996519.3317667927,-996494.1980700848,-0.8480902050368297,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2050,2050.0,204.25408511710597,26.190658871801137,-996520.3503636514,-996494.1597047796,-0.8029295752172748,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2060,2060.0,203.0528974877793,26.0366355364897,-996520.2119212011,-996494.1752856646,-0.7350760821342903,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2070,2070.0,197.28488770965225,25.29702743327098,-996519.4427654513,-996494.145738018,-0.8596607659332728,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2080,2080.0,200.49101926595506,25.708136458782516,-996519.8908946876,-996494.1827582289,-0.9212628657002198,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2090,2090.0,199.57937770844296,25.591240422003285,-996519.7471853637,-996494.1559449417,-0.9407695932276582,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2100,2100.0,198.56127688171776,25.46069355223287,-996519.6014689538,-996494.1407754015,-1.0262337220203828,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2110,2110.0,201.64582035703492,25.85621183961965,-996520.0240217731,-996494.1678099335,-0.7479946109438911,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2120,2120.0,206.04056620508157,26.41973197322414,-996520.6234265092,-996494.203694536,-0.8368568311409847,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2130,2130.0,201.74298702459424,25.868671120628875,-996520.0902191955,-996494.2215480749,-0.8838691065101048,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2140,2140.0,202.57084922710433,25.97482447627103,-996520.1571634933,-996494.182339017,-0.49557597339047676,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2150,2150.0,197.50911741032837,25.325779482934845,-996519.4749228809,-996494.1491433979,-0.34670734324086244,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2160,2160.0,190.88466986202872,24.476353896894874,-996518.6396879668,-996494.1633340699,-0.6507664156747951,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2170,2170.0,201.34032009843708,25.81703880152058,-996519.9932323684,-996494.1761935669,-0.6129542945137451,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2180,2180.0,198.21944429210834,25.416861769183868,-996519.5995384756,-996494.1826767065,-0.24261657227906247,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2190,2190.0,202.93555655953273,26.02158939324295,-996520.1792988923,-996494.157709499,-0.6786615299819189,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2200,2200.0,200.41232433048035,25.698045731790323,-996519.8579471868,-996494.159901455,-0.5823584073369118,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2210,2210.0,196.6775092861259,25.219145803204434,-996519.3764719022,-996494.157326099,-0.33669189281325207,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2220,2220.0,194.9795412727033,25.001422368251912,-996519.1572226302,-996494.155800262,-0.7452262345551715,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2230,2230.0,202.35897458523863,25.94765666483897,-996520.0876541885,-996494.1399975236,-1.0725026069776,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2240,2240.0,201.4508637880804,25.831213362897007,-996519.9693060445,-996494.1380926816,-1.0536703768595266,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2250,2250.0,201.61187182242952,25.85185875905072,-996520.0202317486,-996494.1683729895,-0.882980172160077,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2260,2260.0,205.6103972829861,26.36457318661092,-996520.5523049687,-996494.1877317821,-0.9518331455802536,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2270,2270.0,200.63710209643403,25.72686805760419,-996519.9673260127,-996494.240457955,-0.9593306852481431,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2280,2280.0,201.24406599382115,25.804696534693647,-996520.0554807256,-996494.250784191,-0.7134382142251345,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2290,2290.0,198.04969379314784,25.395095362852054,-996519.6410769685,-996494.2459816056,-0.6004961440213235,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2300,2300.0,202.27766387565413,25.937230527921656,-996520.1953569298,-996494.2581264019,-0.8781007160371787,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2310,2310.0,199.5750620991546,25.590687049224325,-996519.8553359746,-996494.2646489254,-0.9457413969679495,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2320,2320.0,202.1326306776229,25.91863351913946,-996520.2739673875,-996494.3553338684,-0.2863406733566041,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2330,2330.0,200.89653544801308,25.760134126222983,-996520.0957757336,-996494.3356416074,-0.7841086876312292,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2340,2340.0,201.63201986781277,25.854442259807946,-996520.2334796068,-996494.379037347,-1.042217322316692,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2350,2350.0,199.3267227057363,25.55884351310254,-996519.9628913732,-996494.4040478601,-0.48717111971945354,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2360,2360.0,200.65825579103677,25.729580508612944,-996520.108770834,-996494.3791903254,-0.6356125616586757,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2370,2370.0,194.87441845518444,24.98794290294917,-996519.346169507,-996494.3582266041,-0.8908947528598511,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2380,2380.0,200.07737299250059,25.655096303255508,-996520.0331912889,-996494.3780949857,-0.6954946425563586,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2390,2390.0,203.866350181643,26.14094122027134,-996520.4516028393,-996494.3106616191,-0.38728494760357474,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2400,2400.0,201.1053608551796,25.78691094686639,-996520.0284889758,-996494.241578029,-0.5778450615479923,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2410,2410.0,200.12383596317005,25.66105405834411,-996519.8918541641,-996494.2308001057,-0.8074238283942208,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2420,2420.0,202.04142981263186,25.906939208387126,-996520.1230498124,-996494.216110604,-0.39938229880301224,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2430,2430.0,198.1733479453107,25.41095102476218,-996519.604940406,-996494.1939893813,-0.5372804733600448,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2440,2440.0,203.05950694280452,26.037483039646347,-996520.2948343339,-996494.2573512943,-1.0618983074212165,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2450,2450.0,198.78413990845553,25.48927035893458,-996519.7204607738,-996494.2311904149,-0.9664886052322343,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2460,2460.0,200.20739271342558,25.67176819579269,-996519.8500796948,-996494.178311499,-0.5915572260333875,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2470,2470.0,201.5840615885824,25.8482927674701,-996520.0552947293,-996494.2070019619,-0.8111878246769588,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2480,2480.0,197.25427786941842,25.293102459710596,-996519.5827100681,-996494.2896076083,-1.0916558319774539,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2490,2490.0,204.95511420166943,26.280548939862623,-996520.5467318804,-996494.2661829406,-0.6544135028453829,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2500,2500.0,199.53059980092706,25.584985832111013,-996519.8089668573,-996494.2239810252,-0.6822970510964677,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2510,2510.0,198.4457684039749,25.445882376556114,-996519.635349139,-996494.1894667625,-0.8912751826262988,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2520,2520.0,194.16534049029497,24.89702076016175,-996519.037691504,-996494.1406707439,-0.8239039577375572,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2530,2530.0,192.63095416388583,24.70027273022885,-996518.7915656285,-996494.0912928983,-0.41711329919766627,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2540,2540.0,203.07710093295196,26.039739044435095,-996520.1343620113,-996494.094622967,-0.8289241496940787,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2550,2550.0,200.743008650192,25.740448018172284,-996519.8275896568,-996494.0871416386,-1.256427546054167,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2560,2560.0,204.30469517369497,26.197148390612206,-996520.295204492,-996494.0980561015,-0.5935353993591814,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2570,2570.0,198.03439049271526,25.393133083757302,-996519.5161671978,-996494.1230341141,-0.492217028920273,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2580,2580.0,204.79321064950943,26.259788715153654,-996520.4310006606,-996494.1712119455,-1.0316319717114233,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2590,2590.0,201.9692471275198,25.897683520398623,-996520.0710609133,-996494.1733773928,-0.9964071293011671,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2600,2600.0,196.2385918568244,25.162865231596122,-996519.3470202269,-996494.1841549953,-0.5902107646268486,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2610,2610.0,198.2246722178988,25.417532124544973,-996519.6486751793,-996494.2311430548,-0.8135919908312433,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2620,2620.0,201.81451936888104,25.877843418095736,-996520.072626058,-996494.19478264,-1.0553882262753322,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2630,2630.0,196.0312265012057,25.13627562734059,-996519.3086226959,-996494.1723470686,-0.9128725754105859,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2640,2640.0,195.40109871299902,25.05547694007271,-996519.190322996,-996494.1348460559,-0.9485375724033979,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2650,2650.0,196.32674145077087,25.17416829044763,-996519.2469691833,-996494.0728008929,-0.8716902203711444,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2660,2660.0,199.76420919474492,25.614940601139125,-996519.7315611208,-996494.1166205197,-0.8044319445508921,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2670,2670.0,196.7312007687158,25.226030440562003,-996519.3017591079,-996494.0757286673,-0.8584923482155913,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2680,2680.0,195.80065289680988,25.1067101250687,-996519.1543067909,-996494.0475966658,-0.7922855814804949,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2690,2690.0,199.1588842782033,25.537322283803373,-996519.5521579306,-996494.0148356467,-0.6087161765989797,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2700,2700.0,201.93570771759425,25.893382900199924,-996519.9255010879,-996494.0321181878,-0.48678190472940475,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2710,2710.0,195.80924326641102,25.10781163273097,-996519.1666160753,-996494.0588044426,-0.49708232236250277,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2720,2720.0,205.0775246550164,26.296245127403324,-996520.4566236208,-996494.1603784934,-0.7876291317214803,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2730,2730.0,207.40997056777422,26.59532504643135,-996520.7842569876,-996494.1889319412,-0.9281356398833123,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2740,2740.0,200.6139171336624,25.723895145456268,-996519.9061657105,-996494.1822705651,-0.43184323231330585,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2750,2750.0,206.0287432840021,26.41821596881873,-996520.6312378471,-996494.2130218784,-0.5774165697360532,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2760,2760.0,199.49647209574226,25.58060977723769,-996519.8462025056,-996494.2655927284,-0.8920153177397221,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2770,2770.0,202.3605561885587,25.94785946730925,-996520.2354890631,-996494.2876295957,-0.4935994532313914,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2780,2780.0,195.66745172923214,25.089630288749376,-996519.3757759904,-996494.2861457017,-0.3689395399713733,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2790,2790.0,191.77682208753714,24.590750897016623,-996518.8633460179,-996494.2725951208,-0.6524922808293553,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2800,2800.0,195.874635638067,25.116196626832203,-996519.3833952077,-996494.2671985809,-0.4348553482265366,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2810,2810.0,203.17676984909605,26.05251917845961,-996520.2677887151,-996494.2152695366,-0.46695421927215774,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2820,2820.0,198.21034102435968,25.415694494707637,-996519.5847186851,-996494.1690241904,-0.6596585330826753,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2830,2830.0,199.4730987082687,25.577612704167414,-996519.7090945772,-996494.1314818731,-0.7112579609375864,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2840,2840.0,200.7707545920645,25.744005765858176,-996519.9069115103,-996494.1629057444,-0.4785671507047448,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2850,2850.0,198.85185213455864,25.497952818403135,-996519.6466073875,-996494.148654569,-0.7140062987377125,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2860,2860.0,203.85286793293588,26.139212447128266,-996520.3029692571,-996494.16375681,-0.9255388958757547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2870,2870.0,206.0564549403292,26.421769320210547,-996520.6169041995,-996494.1951348792,-0.7751075557424766,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2880,2880.0,202.07959853610006,25.911833426367416,-996520.0752245234,-996494.1633910971,-0.6621875884989281,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2890,2890.0,196.70026886920624,25.222064170669054,-996519.34496835,-996494.1229041794,-0.7715910086390885,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2900,2900.0,197.4445793499368,25.317504033643367,-996519.445118644,-996494.1276146104,-0.9846492401716318,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2910,2910.0,202.11411127619235,25.916258852678816,-996520.0308060691,-996494.1145472164,-0.6361003332054334,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2920,2920.0,205.99117446293502,26.413398673848988,-996520.5935077211,-996494.1801090472,-0.5679934044122221,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2930,2930.0,206.4855755079922,26.476793680658915,-996520.7102464192,-996494.2334527385,-1.032614510001803,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2940,2940.0,207.83724132085308,26.650112212785306,-996520.8715055678,-996494.221393355,-0.6846710930769758,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2950,2950.0,207.14947475408417,26.56192274267827,-996520.8092712704,-996494.2473485278,-0.5596417841415636,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2960,2960.0,204.2342295428354,26.18811287340837,-996520.4120087366,-996494.2238958633,-0.7080507253485927,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2970,2970.0,200.6746522472577,25.731682958565624,-996519.9555380042,-996494.2238550456,-0.4628939001988474,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2980,2980.0,196.53970705059407,25.201475990918837,-996519.4288737609,-996494.2273977699,-0.31978616785620995,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2990,2990.0,205.6554084267341,26.370344779921563,-996520.6069691359,-996494.236624356,-0.4265997189198024,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3000,3000.0,196.8358890154475,25.239454182645126,-996519.4682563419,-996494.2288021592,-0.6486263540816624,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3010,3010.0,200.04458649607992,25.650892226050082,-996519.8231491386,-996494.1722569126,-0.6690099948924221,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3020,3020.0,204.32002513039896,26.199114087730692,-996520.4062617645,-996494.2071476767,-0.5755148292239752,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3030,3030.0,199.7318103527358,25.610786231259983,-996519.8079422539,-996494.1971560227,-1.2084458429695815,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3040,3040.0,201.10396227982216,25.786731613316842,-996519.9893658657,-996494.2026342524,-1.1272680981343504,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3050,3050.0,198.20429327436497,25.414919016670257,-996519.6225071562,-996494.2075881396,-0.8386426149005499,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3060,3060.0,195.85523700072488,25.1137092195771,-996519.3213601265,-996494.2076509069,-0.8830480247619406,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3070,3070.0,201.3632906286543,25.819984217866494,-996520.0167708788,-996494.1967866609,-0.8859990183787033,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3080,3080.0,201.05830533269724,25.780877211302847,-996520.0286052763,-996494.247728065,-0.7904266022743335,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3090,3090.0,199.03623796450543,25.5215958528627,-996519.7424391652,-996494.2208433123,-0.2537210536515154,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3100,3100.0,204.03588076972173,26.162679428337825,-996520.4292356244,-996494.266556196,-0.406732836659264,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3110,3110.0,200.7623762385631,25.7429314441459,-996520.0070625078,-996494.2641310636,-0.6486301595039891,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3120,3120.0,198.16662193666295,25.410088576415255,-996519.6774720062,-996494.2673834298,-0.415524155444744,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3130,3130.0,205.1939706601668,26.31117651835264,-996520.6779590986,-996494.3667825803,-0.6263365097911106,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3140,3140.0,210.72456143223908,27.020341361679172,-996521.4548027151,-996494.4344613535,-0.5914308475714153,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3150,3150.0,206.52590378090105,26.48196480875674,-996520.9056137179,-996494.4236489091,-0.8872193153234835,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3160,3160.0,198.16267584934815,25.40958258591484,-996519.8230589171,-996494.4134763312,-0.7592224959346928,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
