LAMMPS data file for PMC-010 (2x2x2 supercell)

992 atoms
5 atom types

0.000000 22.088000 xlo xhi
0.000000 16.962000 ylo yhi
0.000000 22.422138 zlo zhi
0.000000 -0.512745 0.000000 xy xz yz

Masses

1 12.0110  # C
2 35.4530  # Cl
3 1.0080  # H
4 14.0070  # N
5 15.9990  # O

Atoms  # atomic

364 3 9.024942 12.026058 4.742282
365 5 1.167700 15.748284 6.678434
366 5 9.619928 11.507784 4.532635
367 3 1.284004 8.955936 1.804982
368 3 9.503624 13.196436 9.406087
369 3 1.933765 8.489481 0.919308
370 3 8.853862 12.729981 10.291761
371 5 1.348579 8.704983 1.024019
372 5 9.439048 12.945483 10.187050
373 2 1.294647 14.904001 20.952143
374 2 8.980235 10.663501 12.681064
375 2 1.101676 9.368367 15.274073
376 2 9.173206 13.608867 18.359135
377 1 6.025372 12.161500 16.029699
378 1 4.249511 16.402000 17.603509
379 1 5.391122 12.080082 17.434782
380 1 4.883761 16.320582 16.198425
381 1 3.885398 12.249108 17.361686
382 1 6.389485 16.489608 16.271521
383 1 3.186207 12.130544 18.723382
384 1 7.088675 16.371044 14.909825
385 1 1.698130 11.925643 18.511269
386 1 8.576753 16.166143 15.121938
387 1 0.810924 10.658327 20.425559
388 1 9.463958 14.898827 13.207648
389 3 6.962838 13.264284 18.128299
390 3 3.312045 9.023784 15.504908
391 3 1.478328 11.059224 17.937710
392 3 8.796555 15.299724 15.695497
393 3 0.592068 12.255045 19.989336
394 3 9.682815 16.495545 13.643871
395 3 1.974086 9.625935 19.439994
396 3 8.300796 13.866435 14.193213
397 3 1.212090 8.794797 20.404146
398 3 9.062792 13.035297 13.229061
399 3 10.496288 11.296692 21.536464
400 3 -0.221406 15.537192 12.096744
401 3 0.103392 9.973656 22.040962
402 3 10.171491 14.214156 11.592245
403 3 6.054706 12.814791 19.204561
404 3 4.220177 8.574291 14.428646
405 3 5.500928 13.891878 18.307676
406 3 4.773955 9.651378 15.325531
407 3 5.599791 11.177958 17.848022
408 3 4.675092 15.418458 15.785185
409 3 3.655238 13.162512 16.917503
410 3 6.619645 8.922012 16.715704
411 3 3.580494 11.559603 16.805393
412 3 6.694389 15.800103 16.827815
413 3 3.325812 12.848715 19.249406
414 3 6.949070 8.608215 14.383802
415 3 3.558506 11.330616 19.215772
416 3 6.716377 15.571116 14.417435
417 3 1.288273 12.619728 18.038610
418 3 8.986610 16.860228 15.594597
419 4 6.018533 13.090084 18.333013
420 4 4.256350 8.849584 15.300194
421 4 0.952169 11.785961 19.749756
422 4 9.322713 16.026461 13.883452
423 4 1.530862 9.584972 20.117367
424 4 8.744021 13.825472 13.515841
425 4 -0.044461 10.596077 21.436125
426 4 10.319344 14.836577 12.197083
427 5 6.827303 13.071341 15.796733
428 5 3.447580 8.830841 17.836475
429 5 5.650595 11.274557 15.220708
430 5 4.624288 15.515057 18.412499
431 1 3.188401 11.754751 12.976925
432 1 7.086481 15.995251 20.656283
433 1 1.800428 12.352407 12.864253
434 1 8.474455 16.592907 20.768954
435 1 1.135484 13.678072 14.834038
436 1 9.139399 9.437572 18.799169
437 1 5.677806 11.325188 21.458547
438 1 4.597077 15.565688 12.174660
439 1 5.315115 11.240293 11.654915
440 1 4.959767 15.480793 21.978292
441 1 3.858012 11.677234 11.609623
442 1 6.416871 15.917734 22.023585
443 3 6.993166 11.958210 12.455498
444 3 3.281716 16.198710 21.177709
445 3 5.930931 11.856438 13.509338
446 3 4.343951 16.096938 20.123869
447 3 5.833546 12.925044 12.455498
448 3 4.441336 8.684544 21.177709
449 3 5.380209 10.363782 11.995844
450 3 4.894673 14.604282 21.637363
451 3 3.586886 12.551880 22.321238
452 3 6.687996 16.792380 11.311969
453 3 3.112507 11.059224 22.298816
454 3 7.162375 15.299724 11.334391
455 3 3.718798 12.314412 13.655082
456 3 6.556084 16.554912 19.978125
457 3 3.194327 10.915047 13.408439
458 3 7.080556 15.155547 20.224769
459 3 1.935014 13.111626 12.455498
460 3 8.339868 8.871126 21.177709
461 3 1.231275 11.763147 12.320965
462 3 9.043608 16.003647 21.312242
463 3 0.675822 11.864919 14.395013
464 3 9.599061 16.105419 19.238194
465 3 2.538392 14.553396 14.081103
466 3 7.736490 10.312896 19.552104
467 3 1.706779 15.418458 14.708923
468 3 8.568103 11.177958 18.924285
469 3 -0.254891 13.247322 15.975773
470 3 10.529773 9.006822 17.657434
471 3 0.375663 14.409219 16.413005
472 3 9.899220 10.168719 17.220202
473 4 6.098046 12.086952 12.605390
474 4 4.176837 16.327452 21.027817
475 4 1.154038 12.547300 14.157899
476 4 9.120845 16.787800 19.475309
477 4 1.934710 14.694605 14.535824
478 4 8.340173 10.454105 19.097383
479 4 0.295403 13.807322 15.851443
480 4 9.979479 9.566822 17.781765
481 5 6.290985 12.369623 21.153606
482 5 3.983898 16.610123 12.479602
483 5 5.467571 10.355555 20.703257
484 5 4.807311 14.596055 12.929950
485 3 1.031717 15.393015 18.632797
486 3 9.243166 11.152515 15.000410
487 3 1.506313 16.266558 17.679856
488 3 8.768570 12.026058 15.953351
489 5 0.911327 15.748284 17.889503
490 5 9.363556 11.507784 15.743704
491 3 1.027632 8.955936 13.016051
492 3 9.247251 13.196436 20.617156
493 3 1.677393 8.489481 12.130377
494 3 8.597490 12.729981 21.502830
495 5 1.092207 8.704983 12.235088
496 5 9.182676 12.945483 21.398119
497 2 12.595020 6.423001 9.741074
498 2 20.280608 2.182501 1.469995
499 2 12.402049 0.887367 4.063004
500 2 20.473579 5.127867 7.148066
501 1 17.325744 3.680500 4.818630
502 1 15.549883 7.921000 6.392439
503 1 16.691494 3.599082 6.223713
504 1 16.184133 7.839582 4.987356
505 1 15.185770 3.768108 6.150617
506 1 17.689857 8.008608 5.060452
507 1 14.486580 3.649544 7.512313
508 1 18.389048 7.890044 3.698756
509 1 12.998502 3.444643 7.300200
510 1 19.877125 7.685143 3.910869
511 1 12.111297 2.177327 9.214490
512 1 20.764331 6.417827 1.996579
513 3 18.263210 4.783284 6.917230
514 3 14.612417 0.542784 4.293839
515 3 12.778701 2.578224 6.726641
516 3 20.096927 6.818724 4.484428
517 3 11.892440 3.774045 8.778267
518 3 20.983187 8.014545 2.432802
519 3 13.274459 1.144935 8.228925
520 3 19.601169 5.385435 2.982144
521 3 12.512463 0.313797 9.193077
522 3 20.363165 4.554297 2.017992
523 3 21.796661 2.815692 10.325395
524 3 11.078967 7.056192 0.885674
525 3 11.403764 1.492656 10.829893
526 3 21.471863 5.733156 0.381176
527 3 17.355078 4.333791 7.993492
528 3 15.520549 0.093291 3.217577
529 3 16.801300 5.410878 7.096607
530 3 16.074327 1.170378 4.114462
531 3 16.900164 2.696958 6.636953
532 3 15.975464 6.937458 4.574116
533 3 14.955610 4.681512 5.706434
534 3 17.920017 0.441012 5.504635
535 3 14.880866 3.078603 5.594323
536 3 17.994761 7.319103 5.616746
537 3 14.626185 4.367715 8.038337
538 3 18.249443 0.127215 3.172733
539 3 14.858878 2.849616 8.004703
540 3 18.016749 7.090116 3.206366
541 3 12.588645 4.138728 6.827541
542 3 20.286982 8.379228 4.383528
543 4 17.318905 4.609084 7.121944
544 4 15.556722 0.368584 4.089125
545 4 12.252542 3.304961 8.538687
546 4 20.623086 7.545461 2.672383
547 4 12.831234 1.103972 8.906297
548 4 20.044393 5.344472 2.304772
549 4 11.255911 2.115077 10.225056
550 4 21.619716 6.355577 0.986014
551 5 18.127676 4.590341 4.585664
552 5 14.747952 0.349841 6.625405
553 5 16.950967 2.793557 4.009639
554 5 15.924660 7.034057 7.201430
555 1 14.488774 3.273751 1.765855
556 1 18.386854 7.514251 9.445214
557 1 13.100800 3.871407 1.653184
558 1 19.774827 8.111907 9.557885
559 1 12.435856 5.197072 3.622969
560 1 20.439772 0.956572 7.588100
561 1 16.978179 2.844188 10.247478
562 1 15.897449 7.084688 0.963591
563 1 16.615488 2.759293 0.443846
564 1 16.260140 6.999793 10.767223
565 1 15.158384 3.196234 0.398554
566 1 17.717243 7.436734 10.812516
567 3 18.293539 3.477210 1.244429
568 3 14.582089 7.717710 9.966640
569 3 17.231304 3.375438 2.298269
