step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
1600,1600.0,397.16601014313255,50.92695933679488,-996491.3278250971,-996440.4008657603,-0.9715765783799694,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1610,1610.0,402.4215538158929,51.60085602503101,-996492.0063351869,-996440.4054791619,-1.1608742468859636,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1620,1620.0,407.41026570823607,52.24053797463387,-996492.7663072444,-996440.5257692698,-0.881964588558331,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1630,1630.0,391.3597919696545,50.18245192863396,-996490.6941072557,-996440.511655327,-1.2180287405697727,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1640,1640.0,389.94543656180394,50.00109496831043,-996490.46130769,-996440.4602127217,-0.8953188370666787,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1650,1650.0,408.3146664751163,52.35650555469561,-996492.8295560061,-996440.4730504514,-0.5642161758779266,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1660,1660.0,391.42617227997664,50.190963602035524,-996490.6497202466,-996440.4587566445,-0.5275563202456768,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1670,1670.0,401.50132203618955,51.48285849949128,-996491.7402122841,-996440.2573537846,-0.42715958879589805,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1680,1680.0,407.4272754739574,52.24271906673414,-996492.4850438308,-996440.2423247641,-0.7852151449373167,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1690,1690.0,392.57029844174497,50.337670180716664,-996490.6081806415,-996440.2705104608,-0.7168545788250106,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1700,1700.0,395.3706151438651,50.696743241293085,-996490.9774679953,-996440.280724754,-0.526028102767462,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1710,1710.0,395.5980937628027,50.72591188634519,-996490.9564162523,-996440.230504366,-0.7077058260621719,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1720,1720.0,394.95745443679294,50.64376534794052,-996490.9185587257,-996440.2747933778,-0.40484684457655473,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1730,1730.0,392.1967107857082,50.28976657647607,-996490.6125332051,-996440.3227666286,-0.6423673589563197,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1740,1740.0,396.28731155081545,50.81428744056664,-996491.1430501108,-996440.3287626702,-1.0057359035455815,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1750,1750.0,392.60277989234913,50.34183514315522,-996490.6224651734,-996440.2806300302,-0.9787502477227477,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1760,1760.0,404.8214331041087,51.90858264765951,-996492.1645390042,-996440.2559563565,-0.682812165319508,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1770,1770.0,386.27398696733667,49.53032013000757,-996489.8460729198,-996440.3157527897,-0.5606579996246945,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1780,1780.0,388.6959473519624,49.84087812055341,-996490.1130300731,-996440.2721519526,-0.783463625706926,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1790,1790.0,408.4354011180061,52.371986859973404,-996492.6412612511,-996440.2692743911,-0.517361019408021,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1800,1800.0,413.08494510344644,52.96817870780002,-996493.3178643583,-996440.3496856506,-0.7513272178534985,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1810,1810.0,396.01618845493726,50.779522444251675,-996491.0002945521,-996440.2207721078,-0.7941535388597234,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1820,1820.0,402.31440976980605,51.58711738592572,-996491.77591955,-996440.188802164,-0.32584612218407866,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1830,1830.0,389.19557021870514,49.90494270002025,-996490.0960835805,-996440.1911408805,-0.5349107302933137,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1840,1840.0,401.17619748841634,51.441169119733246,-996491.7749633162,-996440.3337941964,-0.6554398377861297,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1850,1850.0,404.8756183859932,51.91553060286391,-996492.2614743222,-996440.3459437193,-0.7641958008761134,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1860,1860.0,398.53122971802327,51.10201581192275,-996491.3776784001,-996440.2756625882,-0.5564365003287673,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1870,1870.0,393.80965129543705,50.49658728533287,-996490.749123111,-996440.2525358257,-0.7934633921864186,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1880,1880.0,407.1518702291424,52.20740498812308,-996492.4253736808,-996440.2179686927,-1.3606435964263628,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1890,1890.0,395.33740268404676,50.6924845445581,-996491.003136926,-996440.3106523814,-0.9857660515401213,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1900,1900.0,392.1419552387563,50.282745498534176,-996490.6149410303,-996440.3321955317,-0.8553518297106968,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1910,1910.0,395.1258775622518,50.665361550643084,-996491.0314622842,-996440.3661007335,-0.9703205224263846,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1920,1920.0,413.71169258741736,53.04854395259809,-996493.5046730753,-996440.4561291226,-1.2682363597997015,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1930,1930.0,398.57317817442777,51.10739468946764,-996491.5930364357,-996440.4856417462,-0.9684888219924357,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1940,1940.0,405.5758827138543,52.00532260932775,-996492.4719108396,-996440.4665882302,-0.5572944342265245,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1950,1950.0,399.76582546103566,51.26032293185759,-996491.7305906059,-996440.4702676741,-1.090230172308604,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1960,1960.0,402.12910040146306,51.56335592994682,-996492.002717226,-996440.4393612961,-0.5365260351258345,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1970,1970.0,400.55938213404625,51.362077430948005,-996491.7876058025,-996440.4255283716,-0.48147151351106093,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1980,1980.0,391.16172878979404,50.15705510400832,-996490.494616294,-996440.33756119,-0.500452934835441,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
1990,1990.0,404.5103775612262,51.86869727836985,-996492.2381971534,-996440.3694998751,-0.39851275152947996,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2000,2000.0,395.4963932782803,50.71287125268689,-996491.0708600674,-996440.3579888147,-0.36646636662000104,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2010,2010.0,403.9587286320417,51.797961611501876,-996492.1289476727,-996440.3309860611,-0.6058657142192267,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2020,2020.0,396.2535977973497,50.80996446501487,-996491.1142799065,-996440.3043154415,-0.8831843957339042,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2030,2030.0,402.33389837558616,51.58961632946255,-996491.8730234681,-996440.2834071387,-0.5844738567662836,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2040,2040.0,402.188131927113,51.57092529900053,-996491.8315509029,-996440.260625604,-0.5487486326288263,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2050,2050.0,396.799349293366,50.87994392835213,-996491.1880536152,-996440.3081096868,-0.9396210039003691,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2060,2060.0,404.6099082338012,51.8814596859917,-996492.0459253762,-996440.1644656903,-1.0386094131817227,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2070,2070.0,392.1813820492363,50.28780103582291,-996490.3748774853,-996440.0870764495,-0.8177894068599821,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2080,2080.0,385.836483808366,49.474220904450505,-996489.5424201608,-996440.0681992564,-0.8128356238594587,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2090,2090.0,403.78884959437886,51.776178723182426,-996491.9465148755,-996440.1703361523,-1.1878784648687086,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2100,2100.0,402.0681967129882,51.55554650117596,-996491.8017863999,-996440.2462398987,-0.6589609744210292,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2110,2110.0,414.2730005421003,53.12051815646628,-996493.3168456873,-996440.1963275309,-0.4907064401576517,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2120,2120.0,425.5165744704915,54.56223526625891,-996494.7925293377,-996440.2302940715,-0.6282316449816931,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2130,2130.0,410.2952170954624,52.61046339179874,-996492.8902193559,-996440.2797559642,-0.4564880191051583,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2140,2140.0,404.4930469083652,51.86647504023518,-996492.2218390245,-996440.3553639842,-0.444168473381604,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2150,2150.0,416.3296209801766,53.38423011254074,-996493.9141614687,-996440.5299313562,-0.19777900126553563,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2160,2160.0,413.28552337443136,52.99389803218685,-996493.655434689,-996440.6615366568,-0.9400001192125718,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2170,2170.0,406.6563083728448,52.14386113527566,-996492.7843118638,-996440.6404507286,-0.8004174373578737,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2180,2180.0,402.32528460617345,51.588511821338955,-996492.2170746394,-996440.628562818,-0.5479129562905446,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2190,2190.0,393.1834085430223,50.41628676018044,-996491.1081177535,-996440.6918309934,-0.5893784879942698,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2200,2200.0,390.0903176571426,50.01967247359172,-996490.6203316475,-996440.6006591739,-0.3310374094816401,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2210,2210.0,394.0897392085248,50.53250180318249,-996491.156085046,-996440.6235832429,-0.5960973437697439,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2220,2220.0,398.8431928374714,51.14201755601205,-996491.7394203978,-996440.5974028418,-0.440981735780106,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2230,2230.0,394.8591996730477,50.63116654484532,-996491.1492341079,-996440.5180675631,-0.43880975956271717,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2240,2240.0,396.70078759686135,50.86730576853516,-996491.320663707,-996440.4533579384,-0.6802384142622419,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2250,2250.0,379.06246800472496,48.60561679793467,-996488.9757049466,-996440.3700881486,-0.6235123243626476,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2260,2260.0,387.24296566561463,49.65456827185545,-996489.9112789795,-996440.2567107077,-0.5536232922650882,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2270,2270.0,397.38810835346544,50.95543807424354,-996491.1989517169,-996440.2435136427,-0.0761333343119063,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2280,2280.0,403.00603262301166,51.67580133173696,-996491.9783537957,-996440.302552464,-1.1985521452423973,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2290,2290.0,405.4167652927757,51.98491963871573,-996492.3501876075,-996440.3652679687,-0.7108882759298087,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2300,2300.0,403.343191438955,51.71903381606612,-996492.1142274343,-996440.3951936183,-0.36036621271382874,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2310,2310.0,413.9050410118755,53.07333622358488,-996493.5784568399,-996440.5051206163,-0.9554785333258192,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2320,2320.0,398.6797767828233,51.12106338934747,-996491.5784308653,-996440.457367476,-0.5990248073278669,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2330,2330.0,383.7573349228707,49.207620218483946,-996489.5227063858,-996440.3150861673,-0.652897456791437,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2340,2340.0,401.2591105638859,51.451800721418905,-996491.8775727514,-996440.4257720299,-0.6170428808629539,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2350,2350.0,408.13489826728,52.33345461887351,-996492.7611508928,-996440.4276962739,-0.8217533151197722,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2360,2360.0,411.3294959619025,52.74308470487414,-996493.2726465553,-996440.5295618505,-0.8762629931751293,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2370,2370.0,406.3434161369853,52.10374025442114,-996492.6634247073,-996440.5596844528,-0.887010621334376,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2380,2380.0,404.6422196764315,51.88560284900898,-996492.4812881015,-996440.5956852526,-1.0222703160284938,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2390,2390.0,399.0317251084028,51.166192271496726,-996491.7796042447,-996440.6134119732,-0.5295647137785265,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2400,2400.0,395.0318597028631,50.653306028318056,-996491.236624781,-996440.5833187527,-1.0623661165321734,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2410,2410.0,396.1733409251698,50.799673457321305,-996491.51224516,-996440.7125717027,-0.9084153927473632,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2420,2420.0,409.1776558418386,52.46716312171982,-996493.18161346,-996440.7144503383,-0.9112460919688166,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2430,2430.0,404.7373341920681,51.89779899104142,-996492.630797088,-996440.732998097,-0.9449472439216181,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2440,2440.0,396.7838842094878,50.877960904433436,-996491.5955111576,-996440.7175502533,-0.6457268961187133,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2450,2450.0,390.73551374498646,50.102403306771635,-996490.7740598101,-996440.6716565033,-0.7568893317369327,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2460,2460.0,394.9182637692583,50.63874009028768,-996491.2249748548,-996440.5862347645,-0.5109231992819019,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2470,2470.0,408.5801468168626,52.390547003922244,-996493.0205407464,-996440.6299937424,-0.5780739685544122,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2480,2480.0,412.9148233458469,52.94636469650421,-996493.6511791332,-996440.7048144367,-0.5599186104695808,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2490,2490.0,408.0623115930615,52.32414712902818,-996493.0635443076,-996440.7393971785,-0.32533627662836806,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2500,2500.0,411.01365568292994,52.702585808610685,-996493.5817820071,-996440.8791961985,-0.5551655996478285,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2510,2510.0,398.93667450346425,51.1540043244695,-996491.8755595224,-996440.721555198,-0.6609585717621448,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2520,2520.0,382.6938805636685,49.07125785230837,-996489.6610191889,-996440.5897613367,-0.9176499256179091,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2530,2530.0,388.20974294506266,49.77853413484671,-996490.3347990244,-996440.5562648895,-1.1459514370592918,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2540,2540.0,396.35843163582183,50.82340687572636,-996491.3276825991,-996440.5042757234,-1.268448985631174,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2550,2550.0,405.63418929458015,52.01279902168394,-996492.608432127,-996440.5956331054,-1.0544835772237813,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2560,2560.0,410.31524115396286,52.613030994229376,-996493.3338279139,-996440.7207969197,-0.9182698271983105,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2570,2570.0,399.3949543224662,51.21276765544733,-996491.9934358564,-996440.7806682009,-0.797450687972817,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2580,2580.0,393.08133261468004,50.40319798490967,-996491.1398655014,-996440.7366675165,-0.5135206895841218,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2590,2590.0,410.96086833374187,52.69581710455006,-996493.4667649474,-996440.7709478429,-0.4841265374619071,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2600,2600.0,403.64971918038526,51.758338604050856,-996492.5559451517,-996440.7976065477,-0.5455126724904775,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2610,2610.0,396.9715442940634,50.90202378305912,-996491.6463772322,-996440.7443534491,-0.928992365235966,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2620,2620.0,403.930145125405,51.79429646634087,-996492.5038892038,-996440.7095927374,-0.19796836979855334,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2630,2630.0,403.71428287444445,51.7666173402418,-996492.5343626412,-996440.7677453009,-0.5041216688334379,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2640,2640.0,403.2183622627996,51.70302748567591,-996492.5216850931,-996440.8186576074,-1.0802441044050377,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2650,2650.0,413.0481712165465,52.963463343959766,-996493.7850684266,-996440.8216050827,-0.9164440329887636,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2660,2660.0,398.91762867771337,51.15156215678953,-996492.0147863602,-996440.8632242035,-1.064958196184188,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2670,2670.0,402.7440510996487,51.642208521560455,-996492.5246399883,-996440.8824314667,-1.2739999083777547,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2680,2680.0,399.2641175460499,51.195990995254505,-996492.0525585224,-996440.8565675272,-1.0242098191611315,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2690,2690.0,402.4947582632879,51.61024272938271,-996492.5423412129,-996440.9320984834,-0.8905112230801737,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2700,2700.0,398.08867948322427,51.04526942064929,-996492.1188614646,-996441.073592044,-1.3810688240800943,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2710,2710.0,400.55496569261066,51.361511128878696,-996492.587887021,-996441.2263758922,-0.8619037857107792,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2720,2720.0,398.2586579762482,51.06706506171948,-996492.2844933724,-996441.2174283107,-1.039937988020022,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2730,2730.0,410.6583714716156,52.65702917959278,-996493.885579729,-996441.2285505494,-1.6277593462478404,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2740,2740.0,393.951851700469,50.51482105675285,-996491.7257088334,-996441.2108877767,-0.5491284371801011,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2750,2750.0,395.113875212745,50.6638225388705,-996491.7907317028,-996441.1269091639,-0.6418431697431634,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2760,2760.0,401.4289305057905,51.473576032133025,-996492.4898788854,-996441.0163028534,-0.9155522550722184,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2770,2770.0,400.35991695481056,51.33650083372514,-996492.2601090805,-996440.9236082467,-0.8366418725019446,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2780,2780.0,395.211090690379,50.67628807859428,-996491.5674698979,-996440.8911818194,-0.6391026468351397,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2790,2790.0,389.3879874363789,49.929615566201925,-996490.7297219292,-996440.800106363,-0.6512204562069728,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2800,2800.0,387.96898202932294,49.74766235565959,-996490.4384365665,-996440.6907742108,-1.2504101828696752,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2810,2810.0,391.7231244964435,50.22904055994924,-996490.9545703141,-996440.7255297542,-1.149209424223654,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2820,2820.0,404.09678791913854,51.81566438444942,-996492.507597307,-996440.6919329226,-1.0048414463867856,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2830,2830.0,408.6537281354185,52.39998203290846,-996493.131137903,-996440.73115587,-1.1855923477727852,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2840,2840.0,407.6725313293925,52.274167213498636,-996493.008404216,-996440.7342370026,-1.090631593775682,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2850,2850.0,384.4728722709767,49.299370621338966,-996490.0085745102,-996440.7092038889,-0.8730861962371943,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2860,2860.0,389.0634436587607,49.888000656205435,-996490.6086921385,-996440.7206914823,-0.4328700908851883,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2870,2870.0,395.92533500544437,50.76787268115572,-996491.4498526104,-996440.6819799292,-0.4914091706099753,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2880,2880.0,392.93546805320585,50.38449437382221,-996491.0324235976,-996440.6479292238,-0.6766827178156505,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2890,2890.0,398.20748885879954,51.06050385684028,-996491.758522543,-996440.6980186861,-0.3036102755524917,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2900,2900.0,395.57996022042204,50.723586696999,-996491.3915681571,-996440.6679814601,-0.2760630011443804,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2910,2910.0,408.50325356655003,52.38068729958719,-996493.0069022842,-996440.6262149847,-0.7721266083721454,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2920,2920.0,403.3573344630052,51.72084731770602,-996492.4180770398,-996440.697229722,-0.60799512163548,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2930,2930.0,398.8841768803798,51.14727277079214,-996491.8969947611,-996440.7497219903,-0.38257037936730315,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2940,2940.0,406.05711768281816,52.0670293845048,-996492.7887356261,-996440.7217062416,-0.4578652951804295,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2950,2950.0,398.35804493093667,51.079809040989524,-996491.7880411291,-996440.7082320881,-0.6602283985072761,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2960,2960.0,390.58705628866807,50.08336721947291,-996490.70387113,-996440.6205039106,-0.7932796425941722,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2970,2970.0,390.79498409079935,50.11002894392489,-996490.6011104407,-996440.4910814967,-0.3761889611669542,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2980,2980.0,389.48376385740966,49.941896581632975,-996490.344719117,-996440.4028225354,-0.31177885333171634,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
2990,2990.0,406.17834576173306,52.08257396104887,-996492.6101200478,-996440.5275460868,-0.5780380895706281,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3000,3000.0,416.94096375493183,53.46262007501407,-996494.0330139772,-996440.5703939022,-0.19115916649865816,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3010,3010.0,408.23920409857357,52.346829325402304,-996493.0381565208,-996440.6913271954,0.046975450656766865,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3020,3020.0,410.10933437116586,52.58662841675077,-996493.2995624148,-996440.712933998,-0.23894959212588135,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3030,3030.0,398.5188843132279,51.10043281158547,-996491.9146568661,-996440.8142240546,-0.15577039852987462,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3040,3040.0,386.17510659995463,49.517641108338374,-996490.3386019038,-996440.8209607954,-0.19460057967112523,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3050,3050.0,405.67321987498707,52.01780375202468,-996492.759644984,-996440.741841232,-0.406526431300015,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3060,3060.0,399.9143471586698,51.27936725655526,-996492.0012487778,-996440.7218815213,-0.6920574798367517,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3070,3070.0,399.26896547542134,51.19661262524212,-996491.9185906755,-996440.7219780502,-0.5562302062556044,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3080,3080.0,391.14803740613297,50.1552995143527,-996490.7769777218,-996440.6216782075,-0.7467141193469458,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3090,3090.0,395.7354129720808,50.74351976216655,-996491.3251691492,-996440.581649387,-1.029560947696367,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3100,3100.0,388.6818893340278,49.83907551889711,-996490.3561442824,-996440.5170687635,-0.972848485315401,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3110,3110.0,393.00795194857517,50.393788684759635,-996490.7427836049,-996440.3489949201,-0.6046907320640672,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3120,3120.0,405.76109996492806,52.02907225348916,-996492.4281921673,-996440.3991199138,-0.6081473712416157,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3130,3130.0,385.9373767174661,49.487157986043314,-996489.9390233066,-996440.4518653206,-0.5497229973639638,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3140,3140.0,399.30766274978856,51.20157461712414,-996491.6592772872,-996440.45770267,-0.40916114521184677,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3150,3150.0,406.62486310879626,52.139829038765285,-996492.6667027598,-996440.526873721,-0.6497054975074157,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3160,3160.0,404.96535765578903,51.92703749929284,-996492.4441480611,-996440.5171105618,-0.3323200133642291,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3170,3170.0,398.57543380731073,51.10768391996868,-996491.7457381827,-996440.6380542627,-0.2576028446132306,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
3180,3180.0,401.05756075046804,51.42595682015311,-996492.1493634948,-996440.7234066747,-0.47826513076896904,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
